Timestamp_s;Angle_deg;Degree Difference;Normalized Degrees;;
5,7057;2,717487522;0,201438154;1,905738319;;
5,722383333;2,616507158;-0,100980364;1,804757955;;
5,739066667;2,768891365;0,152384207;1,957142162;;
5,75575;2,60355007;-0,165341295;1,791800867;;
5,772433333;2,58900517;-0,0145449;1,777255967;;
5,789116667;2,775966421;0,186961251;1,964217218;;
5,8058;2,724183142;-0,05178328;1,912433939;;
5,822483333;2,900363804;0,176180662;2,088614601;;
5,839166667;3,033439712;0,133075908;2,221690509;;
5,85585;3,061280409;0,027840697;2,249531206;;
5,872533333;3,070996319;0,00971591;2,259247116;;
5,889216667;3,137922992;0,066926672;2,326173789;;
5,9059;3,084373638;-0,053549354;2,272624435;;
5,922583333;3,091383906;0,007010268;2,279634703;;
5,939266667;3,025392527;-0,065991379;2,213643324;;
5,95595;3,084137401;0,058744874;2,272388198;;
5,972633333;3,102858862;0,018721461;2,291109659;;
5,989316667;3,083209833;-0,019649028;2,27146063;;
6,006;3,036556163;-0,046653671;2,22480696;;
6,022683333;2,974260404;-0,062295758;2,162511201;;
6,039366667;3,062514813;0,088254409;2,25076561;;
6,05605;2,96971985;-0,092794963;2,157970647;;
6,072733333;3,088599492;0,118879642;2,276850289;;
6,089416667;3,21749938;0,128899887;2,405750177;;
6,1061;3,187345052;-0,030154328;2,375595849;;
6,122783333;3,326100097;0,138755046;2,514350894;;
6,139466667;3,4577194;0,131619303;2,645970197;;
6,15615;3,479940352;0,022220952;2,668191149;;
6,172833333;3,534576342;0,05463599;2,722827139;;
6,189516667;3,5961861;0,061609758;2,784436897;;
6,2062;3,695656965;0,099470865;2,883907762;;
6,222883333;3,654908599;-0,040748366;2,843159396;;
6,239566667;3,762807759;0,10789916;2,951058556;;
6,25625;3,788912875;0,026105116;2,977163672;;
6,272933333;3,666174225;-0,12273865;2,854425022;;
6,289616667;3,797228275;0,13105405;2,985479072;;
6,3063;3,721633184;-0,075595091;2,909883981;;
6,322983333;3,865335335;0,14370215;3,053586132;;
6,339666667;4,090237364;0,224902029;3,278488161;;
6,35635;4,079212535;-0,011024829;3,267463332;;
6,373033333;4,244820005;0,165607471;3,433070802;;
6,389716667;4,25632504;0,011505035;3,444575837;;
6,4064;4,188527745;-0,067797295;3,376778542;;
6,423083333;4,380045968;0,191518223;3,568296765;;
6,439766667;4,502973299;0,122927331;3,691224096;;
6,45645;4,42004306;-0,082930239;3,608293857;;
6,473133333;4,451764406;0,031721347;3,640015203;;
6,489816667;4,489671247;0,03790684;3,677922044;;
6,5065;4,551289626;0,061618379;3,739540423;;
6,523183333;4,562626092;0,011336466;3,750876889;;
6,539866667;4,602114665;0,039488573;3,790365462;;
6,55655;4,637734063;0,035619398;3,82598486;;
6,573233333;4,741802383;0,104068319;3,93005318;;
6,589916667;4,866696872;0,124894489;4,054947668;;
6,6066;4,956906225;0,090209353;4,145157022;;
6,623283333;5,032480054;0,075573829;4,220730851;;
6,639966667;5,073016758;0,040536704;4,261267555;;
6,65665;5,183424714;0,110407957;4,371675511;;
6,673333333;5,301455294;0,118030579;4,489706091;;
6,690016667;5,252237049;-0,049218245;4,440487846;;
6,7067;5,399387479;0,14715043;4,587638275;;
6,723383333;5,429001246;0,029613768;4,617252043;;
6,740066667;5,326841917;-0,102159329;4,515092714;;
6,75675;5,419207185;0,092365268;4,607457982;;
6,773433333;5,222609399;-0,196597786;4,410860196;;
6,790116667;5,288405734;0,065796335;4,476656531;;
6,8068;5,286835652;-0,001570081;4,475086449;;
6,823483333;5,291908191;0,005072538;4,480158988;;
6,840166667;5,566422993;0,274514802;4,75467379;;
6,85685;5,431654636;-0,134768356;4,619905433;;
6,873533333;5,450790111;0,019135475;4,639040908;;
6,890216667;5,503296743;0,052506632;4,69154754;;
6,9069;5,412201469;-0,091095274;4,600452266;;
6,923583333;5,587851697;0,175650227;4,776102494;;
6,940266667;5,4584247;-0,129426996;4,646675497;;
6,95695;5,55100709;0,09258239;4,739257887;;
6,973633333;5,814294968;0,263287878;5,002545765;;
6,990316667;5,891536232;0,077241264;5,079787029;;
7,007;5,873342779;-0,018193453;5,061593576;;
7,023683333;5,826980355;-0,046362424;5,015231152;;
7,040366667;5,665134114;-0,161846241;4,853384911;;
7,05705;5,919036707;0,253902593;5,107287504;;
7,073733333;5,826716824;-0,092319883;5,014967621;;
7,090416667;5,833617046;0,006900222;5,021867843;;
7,1071;5,99318537;0,159568324;5,181436166;;
7,123783333;5,9849577;-0,00822767;5,173208497;;
7,140466667;6,090254031;0,105296331;5,278504828;;
7,15715;6,120870764;0,030616733;5,309121561;;
7,173833333;6,227657077;0,106786313;5,415907874;;
7,190516667;6,37375266;0,146095582;5,562003457;;
7,2072;6,476080816;0,102328156;5,664331613;;
7,223883333;6,352866747;-0,123214069;5,541117544;;
7,240566667;6,324867799;-0,027998948;5,513118596;;
7,25725;6,402835006;0,077967207;5,591085803;;
7,273933333;6,432200268;0,029365262;5,620451065;;
7,290616667;6,542772933;0,110572666;5,73102373;;
7,3073;6,569122127;0,026349194;5,757372924;;
7,323983333;6,563750157;-0,00537197;5,752000953;;
7,340666667;6,729998833;0,166248677;5,91824963;;
7,35735;6,835614215;0,105615382;6,023865012;;
7,374033333;6,79373681;-0,041877405;5,981987607;;
7,390716667;6,978639294;0,184902483;6,16689009;;
7,4074;6,961428775;-0,017210518;6,149679572;;
7,424083333;6,916290664;-0,045138111;6,104541461;;
7,440766667;7,093359971;0,177069307;6,281610768;;
7,45745;7,145803267;0,052443296;6,334054064;;
7,474133333;7,277472233;0,131668966;6,46572303;;
7,490816667;7,2535119;-0,023960333;6,441762697;;
7,5075;7,130221035;-0,123290865;6,318471832;;
7,524183333;7,287657125;0,15743609;6,475907922;;
7,540866667;7,142660563;-0,144996562;6,33091136;;
7,55755;7,23555847;0,092897907;6,423809267;;
7,574233333;7,220980322;-0,014578149;6,409231119;;
7,590916667;7,129927639;-0,091052683;6,318178436;;
7,6076;7,371893532;0,241965893;6,560144329;;
7,624283333;7,318997841;-0,052895691;6,507248638;;
7,640966667;7,394068265;0,075070424;6,582319062;;
7,65765;7,405594893;0,011526628;6,59384569;;
7,674333333;7,449589671;0,043994778;6,637840468;;
7,691016667;7,579521829;0,129932158;6,767772626;;
7,7077;7,502618707;-0,076903121;6,690869504;;
7,724383333;7,499823959;-0,002794748;6,688074756;;
7,741066667;7,548606808;0,048782849;6,736857605;;
7,75775;7,49147421;-0,057132598;6,679725007;;
7,774433333;7,552328835;0,060854625;6,740579632;;
7,791116667;7,724234572;0,171905737;6,912485369;;
7,8078;7,759468779;0,035234207;6,947719576;;
7,824483333;7,856153038;0,096684259;7,044403835;;
7,841166667;7,893675413;0,037522375;7,08192621;;
7,85785;7,975198062;0,081522648;7,163448859;;
7,874533333;7,895604283;-0,079593779;7,083855079;;
7,891216667;7,987018039;0,091413756;7,175268836;;
7,9079;8,027805541;0,040787502;7,216056338;;
7,924583333;8,041865563;0,014060022;7,230116359;;
7,941266667;8,051227497;0,009361934;7,239478294;;
7,95795;8,244873545;0,193646049;7,433124342;;
7,974633333;8,422793063;0,177919517;7,61104386;;
7,991316667;8,644348822;0,22155576;7,832599619;;
8,008;8,509564756;-0,134784067;7,697815553;;
8,024683333;8,598529674;0,088964918;7,786780471;;
8,041366667;8,612924454;0,01439478;7,801175251;;
8,05805;8,683033893;0,070109439;7,87128469;;
8,074733333;8,823027769;0,139993876;8,011278566;;
8,091416667;8,816529905;-0,006497864;8,004780702;;
8,1081;8,9937841;0,177254195;8,182034897;;
8,124783333;8,982294917;-0,011489183;8,170545714;;
8,141466667;9,117543392;0,135248476;8,305794189;;
8,15815;9,193826256;0,076282864;8,382077053;;
8,174833333;9,15325438;-0,040571877;8,341505176;;
8,191516667;9,159186888;0,005932509;8,347437685;;
8,2082;9,206050824;0,046863935;8,394301621;;
8,224883333;9,270409655;0,064358832;8,458660452;;
8,241566667;9,323378493;0,052968838;8,51162929;;
8,25825;9,157041571;-0,166336922;8,345292368;;
8,274933333;9,253853434;0,096811863;8,442104231;;
8,291616667;9,240404255;-0,013449179;8,428655052;;
8,3083;9,268113099;0,027708844;8,456363896;;
8,324983333;9,469414586;0,201301488;8,657665383;;
8,341666667;9,472421255;0,003006668;8,660672052;;
8,35835;9,426265679;-0,046155576;8,614516476;;
8,375033333;9,395560044;-0,030705635;8,583810841;;
8,391716667;9,42037737;0,024817326;8,608628167;;
8,4084;9,467458727;0,047081356;8,655709524;;
8,425083333;9,435807809;-0,031650918;8,624058606;;
8,441766667;9,528513868;0,092706059;8,716764665;;
8,45845;9,613873905;0,085360038;8,802124702;;
8,475133333;9,746363083;0,132489178;8,93461388;;
8,491816667;9,719680865;-0,026682218;8,907931662;;
8,5085;9,765485359;0,045804494;8,953736155;;
8,525183333;9,852472102;0,086986743;9,040722899;;
8,541866667;9,758015488;-0,094456613;8,946266285;;
8,55855;9,830389836;0,072374347;9,018640633;;
8,575233333;9,879166168;0,048776333;9,067416965;;
8,591916667;9,889116523;0,009950354;9,07736732;;
8,6086;9,960121326;0,071004803;9,148372123;;
8,625283333;9,902133111;-0,057988215;9,090383908;;
8,641966667;10,10338931;0,201256194;9,291640102;;
8,65865;10,25370298;0,15031367;9,441953772;;
8,675333333;10,1314024;-0,122300576;9,319653196;;
8,692016667;10,28258289;0,151180486;9,470833682;;
8,7087;10,28888394;0,006301055;9,477134737;;
8,725383333;10,31427571;0,025391768;9,502526505;;
8,742066667;10,49331854;0,17904283;9,681569334;;
8,75875;10,47748127;-0,01583727;9,665732064;;
8,775433333;10,47873432;0,001253054;9,666985118;;
8,792116667;10,47808059;-0,000653728;9,66633139;;
